name,#commits,first commit,last commit,project life time (s),#contributors,online,included,stars,URL
jacob-lee/BrainPlot,10,2018-03-22T03:55:46,2018-04-03T20:03:12,12.671828703703705,2,True,True,2,https://github.com/jacob-lee/BrainPlot
jacob-roth/OPF,30,2021-12-06T02:51:16,2021-12-10T16:17:47,4.560081018518519,3,True,True,1,https://github.com/jacob-roth/OPF
jacobaparker/PRET,30,2019-01-14T20:13:27,2020-04-28T22:19:15,470.0873611111112,2,True,True,16,https://github.com/jacobaparker/PRET
jacobbaron/Neuron_Segmentation,30,2018-02-01T16:57:56,2018-10-17T18:37:02,258.06881944444444,2,True,True,1,https://github.com/jacobbaron/Neuron_Segmentation
jacobian1128/tgprintf,22,2017-09-12T06:24:24,2020-06-02T07:51:43,994.060636574074,2,True,True,7,https://github.com/jacobian1128/tgprintf
jacobkrit/Brain-Machine-Interface-Team-35,22,2021-03-06T10:41:58,2023-02-22T13:35:17,718.1203587962963,6,True,True,5,https://github.com/jacobkrit/Brain-Machine-Interface-Team-35
jacobmoroni/autonomous_systems,10,2017-09-15T00:04:55,2017-12-21T03:58:34,97.16225694444444,3,True,True,3,https://github.com/jacobmoroni/autonomous_systems
jacopoantonello/mshwfs,30,2015-09-27T10:33:13,2021-04-23T18:26:02,2035.328344907408,2,True,True,43,https://github.com/jacopoantonello/mshwfs
jacopocarra/IAMS,30,2021-11-07T22:57:23,2022-04-29T21:56:13,172.95752314814814,3,True,True,5,https://github.com/jacopocarra/IAMS
jacoverster/scapulaScanner,30,2017-08-05T15:30:46,2017-12-22T13:07:31,138.90052083333333,2,True,True,3,https://github.com/jacoverster/scapulaScanner
jadecci/cbpp,30,2021-11-30T14:53:39,2022-05-03T11:01:34,153.8388310185185,2,True,True,5,https://github.com/jadecci/cbpp
jadeprevot/decision-analysis,15,2022-02-21T15:45:57,2022-03-10T23:09:49,17.30824074074074,4,True,True,1,https://github.com/jadeprevot/decision-analysis
jadref/jf_bci,7,2017-04-25T12:55:02,2018-11-22T16:21:07,576.1431134259259,2,True,True,3,https://github.com/jadref/jf_bci
jafear11/Project_PIV,30,2022-10-10T15:29:00,2023-08-01T10:02:18,294.773125,2,True,True,3,https://github.com/jafear11/Project_PIV
jaffourt/evlab_view_activation_maps,13,2020-10-15T18:26:48,2021-03-09T20:40:21,145.09274305555556,2,True,True,1,https://github.com/jaffourt/evlab_view_activation_maps
jaijeet/VAPP,13,2015-05-14T07:30:19,2017-03-24T21:19:34,680.5758680555556,4,True,True,11,https://github.com/jaijeet/VAPP
jain-shobhit/SSMTool,30,2021-05-26T12:39:27,2023-10-24T09:47:39,880.8806944444444,4,True,True,15,https://github.com/jain-shobhit/SSMTool
jain-shobhit/YetAnotherFEcode,26,2020-09-01T21:40:19,2022-11-08T11:23:36,797.5717245370371,3,True,True,4,https://github.com/jain-shobhit/YetAnotherFEcode
jainam-bhavasar/CE678_PROJECT,30,2020-11-13T11:43:50,2020-12-07T07:39:53,23.830590277777777,2,True,True,1,https://github.com/jainam-bhavasar/CE678_PROJECT
jaj42/BP_annotate,30,2016-10-11T10:19:02,2017-04-12T12:09:20,183.07659722222223,2,True,True,7,https://github.com/jaj42/BP_annotate
jakebeal/TASBEFlowAnalytics,30,2017-06-22T17:15:32,2017-08-22T10:39:54,60.72525462962963,3,True,True,1,https://github.com/jakebeal/TASBEFlowAnalytics
jakebonney10/lander_localization,30,2023-04-26T17:17:37,2023-08-14T03:57:20,109.4442476851852,2,True,True,2,https://github.com/jakebonney10/lander_localization
jakechung42/ME510Project_posturalControl,30,2020-05-22T19:04:43,2020-06-12T01:13:56,20.25640046296296,2,True,True,1,https://github.com/jakechung42/ME510Project_posturalControl
jakemantiv/angleTracking,8,2022-04-18T01:32:21,2022-05-06T03:47:35,18.09391203703704,2,True,True,1,https://github.com/jakemantiv/angleTracking
jakemyork/Shepherding-Problem,12,2018-08-07T10:22:33,2018-10-25T09:29:55,78.96344907407408,2,True,True,1,https://github.com/jakemyork/Shepherding-Problem
jakethakur/ocean-waves-analysis,30,2019-02-19T14:52:59,2019-06-21T19:45:37,122.2032175925926,3,True,True,1,https://github.com/jakethakur/ocean-waves-analysis
jakobmoosbauer/flips,10,2022-12-02T11:36:13,2023-12-12T18:51:51,375.30252314814817,2,True,True,8,https://github.com/jakobmoosbauer/flips
jakobsj/AIRToolsII,30,2017-06-08T22:58:11,2020-09-25T09:16:02,1204.4290625,2,True,True,65,https://github.com/jakobsj/AIRToolsII
jakobtroidl/SVMs,30,2020-01-10T22:34:29,2020-09-24T09:45:48,257.46619212962963,5,True,True,2,https://github.com/jakobtroidl/SVMs
jaku-jaku/project-GMPIC,30,2023-07-19T21:31:20,2023-10-27T18:51:06,99.88872685185186,2,True,True,1,https://github.com/jaku-jaku/project-GMPIC
jakubk28/LegoMindstormsEV3,30,2019-04-01T20:29:12,2019-11-02T13:38:10,214.7145601851852,2,True,True,2,https://github.com/jakubk28/LegoMindstormsEV3
jalevitt/EEG-LLAMAS,30,2022-05-27T15:02:44,2023-06-16T18:21:39,385.13813657407405,2,True,True,7,https://github.com/jalevitt/EEG-LLAMAS
jamatics/pi_ctag,30,2020-09-02T14:47:25,2021-10-07T11:57:37,399.88208333333336,2,True,True,1,https://github.com/jamatics/pi_ctag
jamesHo22/VTVLRocket,9,2020-11-23T18:25:11,2020-12-28T01:57:03,34.313796296296296,2,True,True,1,https://github.com/jamesHo22/VTVLRocket
jamesa9283/FIMPopulationConservation,10,2019-11-07T09:15:41,2019-11-14T09:06:05,6.993333333333333,2,True,True,1,https://github.com/jamesa9283/FIMPopulationConservation
jamescrall/BEEtag,22,2015-04-28T17:05:57,2018-11-21T20:10:21,1303.1280555555556,4,True,True,8,https://github.com/jamescrall/BEEtag
jamesgolden1/RGC-Reconstruction,30,2017-08-16T19:20:52,2020-10-14T03:12:03,1154.327210648148,2,True,True,1,https://github.com/jamesgolden1/RGC-Reconstruction
jameslong12/ooFullwave,30,2020-04-16T13:10:30,2020-09-11T15:26:29,148.09443287037038,2,True,True,13,https://github.com/jameslong12/ooFullwave
jamesquinlan/CCAR-Grid,24,2021-10-18T21:50:31,2023-12-19T02:07:56,791.1787615740741,3,True,True,2,https://github.com/jamesquinlan/CCAR-Grid
jamesquinlan/matpak,24,2020-09-26T14:20:30,2023-11-11T01:20:37,1140.4584143518518,3,True,True,3,https://github.com/jamesquinlan/matpak
jamesrynn/Basic_DNN,30,2019-11-26T23:47:27,2020-04-08T22:46:27,133.95763888888888,2,True,True,2,https://github.com/jamesrynn/Basic_DNN
jamessealesmith/nn_trainer_wc,8,2017-10-30T19:08:16,2019-03-07T04:26:31,492.3876736111111,2,True,True,2,https://github.com/jamessealesmith/nn_trainer_wc
jamied157/AMP,10,2019-01-12T09:06:02,2019-07-31T13:58:47,200.2032986111111,2,True,True,1,https://github.com/jamied157/AMP
jamilsonjr/Digital-Singal-Processing-Assignments,30,2021-04-08T01:07:22,2021-06-11T03:28:35,64.09806712962963,2,True,True,1,https://github.com/jamilsonjr/Digital-Singal-Processing-Assignments
jamilu2602/MATLAB-SegmentedDisparityMap,5,2019-03-06T14:50:18,2019-03-20T03:24:02,13.523425925925926,3,True,True,1,https://github.com/jamilu2602/MATLAB-SegmentedDisparityMap
jan-brabec/microimaging_vs_histology_in_meningeomas,30,2023-01-24T18:23:27,2023-08-21T09:22:14,208.6241550925926,2,True,True,2,https://github.com/jan-brabec/microimaging_vs_histology_in_meningeomas
jan-niku/SIRn,30,2022-04-13T04:40:09,2022-04-19T23:12:08,6.772210648148148,3,True,True,1,https://github.com/jan-niku/SIRn
janatalab/adaptbat,29,2016-09-06T23:53:39,2018-01-08T23:27:24,488.9817708333333,3,True,True,2,https://github.com/janatalab/adaptbat
janbrogger/EpiOneClick,12,2019-10-04T03:29:06,2020-07-22T18:11:51,292.61302083333334,2,True,True,1,https://github.com/janbrogger/EpiOneClick
janbrogger/ScorePipeline,30,2017-11-12T14:41:20,2021-11-09T14:24:33,1457.9883449074075,5,True,True,1,https://github.com/janbrogger/ScorePipeline
jandwally/ml-final,18,2018-11-22T18:27:18,2018-12-08T04:48:19,15.431261574074076,2,True,True,1,https://github.com/jandwally/ml-final
janekeung129/clicks-pupil,7,2019-06-17T00:25:49,2020-05-04T23:08:14,322.9461226851852,2,True,True,1,https://github.com/janekeung129/clicks-pupil
janiev/BIGProject,30,2020-04-10T22:24:45,2020-05-04T19:04:07,23.860671296296296,2,True,True,1,https://github.com/janiev/BIGProject
janiev/ROBOOOTSLETSGO,19,2022-11-22T18:06:31,2022-12-13T11:21:03,20.718425925925924,3,True,True,2,https://github.com/janiev/ROBOOOTSLETSGO
janinethoma/image_navigation_matlab,14,2019-04-04T14:21:00,2019-12-17T22:28:03,257.3382291666667,2,True,True,23,https://github.com/janinethoma/image_navigation_matlab
janjsn/lew_nexus_ac_bioenergy,30,2020-12-07T17:26:23,2021-03-19T08:05:48,101.61070601851851,2,True,True,1,https://github.com/janjsn/lew_nexus_ac_bioenergy
janklab/MlxShake,30,2021-09-15T05:08:37,2021-09-26T16:45:18,11.48380787037037,2,True,True,8,https://github.com/janklab/MlxShake
jankralx/comparator_dpd,5,2019-11-29T21:00:34,2023-03-17T15:12:06,1203.758009259259,2,True,True,5,https://github.com/jankralx/comparator_dpd
jankralx/fract_tsync,6,2017-02-09T21:35:31,2017-06-08T11:16:15,118.5699537037037,2,True,True,7,https://github.com/jankralx/fract_tsync
jannerm/face-intrinsics,7,2017-05-26T23:46:35,2018-07-23T07:11:51,422.309212962963,3,True,True,12,https://github.com/jannerm/face-intrinsics
janniklasrose/RWcDTI,30,2020-12-09T23:12:44,2021-07-16T21:32:09,218.93015046296296,2,True,True,2,https://github.com/janniklasrose/RWcDTI
jannikwiessler/ELEVEL,11,2021-01-29T12:42:22,2022-05-21T09:10:24,476.8528009259259,2,True,True,2,https://github.com/jannikwiessler/ELEVEL
jantold/Kommunikationstechnik,30,2021-04-12T08:27:53,2021-06-21T15:24:22,70.28922453703704,2,True,True,1,https://github.com/jantold/Kommunikationstechnik
jantoreh/WaveSim,12,2017-04-18T15:37:46,2017-08-15T19:48:31,119.17413194444444,4,True,True,2,https://github.com/jantoreh/WaveSim
janus3D/janus3D_toolbox,10,2016-06-29T11:14:30,2022-10-16T17:44:22,2300.2707407407406,3,True,True,6,https://github.com/janus3D/janus3D_toolbox
jaqb1996/PSO-PID-Optimization,22,2021-03-10T17:42:09,2021-04-13T18:47:17,34.04523148148148,2,True,True,4,https://github.com/jaqb1996/PSO-PID-Optimization
jaray200/waveletprocessing,11,2018-03-26T01:19:39,2018-04-24T01:54:46,29.024386574074075,2,True,True,1,https://github.com/jaray200/waveletprocessing
jaredmales/ACESatSim,27,2015-03-23T18:20:13,2020-07-27T08:06:10,1952.5735763888888,4,True,True,2,https://github.com/jaredmales/ACESatSim
jarvislkm/Convex-Optimization,10,2018-06-05T03:40:38,2018-06-15T00:30:44,9.868125,3,True,True,9,https://github.com/jarvislkm/Convex-Optimization
jaseeverett/OPC_Toolbox,27,2019-05-17T09:24:49,2021-12-01T21:12:28,929.4914236111111,2,True,True,2,https://github.com/jaseeverett/OPC_Toolbox
jasjeetIM/Mask-RCNN,9,2017-06-08T05:40:56,2019-06-21T16:29:15,743.4502199074074,2,True,True,231,https://github.com/jasjeetIM/Mask-RCNN
jasmcole/Interpret,30,2016-06-14T13:58:42,2017-09-23T12:20:43,465.9319560185185,3,True,True,14,https://github.com/jasmcole/Interpret
jasmcole/LensLab,10,2016-10-19T16:48:11,2017-02-10T09:53:11,113.71180555555556,2,True,True,3,https://github.com/jasmcole/LensLab
jason23g/Telecommunication_Systems,8,2023-01-10T10:44:41,2023-04-03T12:10:33,83.05962962962963,2,True,True,1,https://github.com/jason23g/Telecommunication_Systems
jasonbrodeur/OCUL_HTDP,30,2017-01-30T14:17:35,2021-10-08T13:09:06,1711.9524421296296,2,True,True,3,https://github.com/jasonbrodeur/OCUL_HTDP
jasonma99/Coursera-ML,10,2019-04-02T11:37:13,2022-09-20T13:41:01,1267.0859722222222,2,True,True,1,https://github.com/jasonma99/Coursera-ML
jasontsmith2718/DL4FLI,30,2019-08-29T18:25:36,2019-12-27T11:23:09,119.70663194444444,2,True,True,12,https://github.com/jasontsmith2718/DL4FLI
jatesch/matlab_jat,27,2017-05-14T01:38:12,2018-07-23T17:12:30,435.6488194444444,2,True,True,1,https://github.com/jatesch/matlab_jat
jaumecolomhernandez/mpeg7_descriptors,7,2019-05-09T08:45:07,2019-05-21T15:15:44,12.271261574074074,2,True,True,1,https://github.com/jaumecolomhernandez/mpeg7_descriptors
jaustermann/SLcode,30,2016-08-30T12:11:29,2022-11-29T22:49:51,2282.443310185185,4,True,True,8,https://github.com/jaustermann/SLcode
java-abhinav07/Image_Quality_Assessment,30,2020-07-28T15:35:43,2020-08-05T07:25:27,7.659537037037037,2,True,True,1,https://github.com/java-abhinav07/Image_Quality_Assessment
javeharron/bcidemo,13,2019-04-16T08:01:01,2019-12-02T04:14:09,229.8424537037037,2,True,True,2,https://github.com/javeharron/bcidemo
javierbarbero/DEAMATLAB,30,2016-04-18T13:43:11,2023-09-08T14:20:38,2699.0260069444444,2,True,True,32,https://github.com/javierbarbero/DEAMATLAB
javierbarbero/PanelDataMATLAB,30,2016-02-29T12:05:38,2021-03-16T10:47:48,1841.9459490740744,3,True,True,20,https://github.com/javierbarbero/PanelDataMATLAB
javiervales/rfidpoweroptimization,19,2019-04-06T16:40:32,2019-08-20T16:57:11,136.0115625,2,True,True,2,https://github.com/javiervales/rfidpoweroptimization
jayanth272/Wireless-Sensor-Networks,30,2023-02-02T06:32:01,2023-06-27T08:52:55,145.0978472222222,4,True,True,3,https://github.com/jayanth272/Wireless-Sensor-Networks
jayshah19949596/Machine-Learning-Models,30,2017-04-25T17:55:18,2017-05-15T19:19:20,20.05835648148148,2,True,True,305,https://github.com/jayshah19949596/Machine-Learning-Models
jayshrivastava/machinelearning-stanford,9,2018-02-03T22:35:06,2018-03-24T16:47:28,48.75858796296296,2,True,True,1,https://github.com/jayshrivastava/machinelearning-stanford
jaysonfrancis/coursera,30,2016-09-08T01:21:16,2019-04-23T03:12:03,957.0769328703705,2,True,True,7,https://github.com/jaysonfrancis/coursera
jaywonchung/CAD-QSMNet,5,2019-09-05T05:41:52,2019-10-06T08:50:52,31.13125,2,True,True,5,https://github.com/jaywonchung/CAD-QSMNet
jballard28/PDR,30,2021-11-21T03:44:45,2022-03-30T21:13:40,129.72841435185185,2,True,True,4,https://github.com/jballard28/PDR
jbernabei/ICU_EEG,14,2020-03-21T03:10:57,2021-08-04T18:15:46,501.6283449074074,2,True,True,3,https://github.com/jbernabei/ICU_EEG
jbernabei/iEEG_atlas,23,2021-03-26T15:40:47,2021-11-27T02:27:38,245.4492013888889,2,True,True,2,https://github.com/jbernabei/iEEG_atlas
jbernabei/iEEG_atlas_old,30,2020-07-26T21:39:02,2020-08-10T18:43:44,14.878263888888888,3,True,True,1,https://github.com/jbernabei/iEEG_atlas_old
jbf81tb/Amnioserosa_git,30,2015-12-17T15:43:19,2019-03-10T00:08:21,1178.350717592593,2,True,True,1,https://github.com/jbf81tb/Amnioserosa_git
jbhuang0604/CF2,30,2015-09-18T21:02:25,2018-12-06T00:58:52,1174.1642013888888,2,True,True,202,https://github.com/jbhuang0604/CF2
jblairkiel/ADAS,12,2015-11-25T07:33:37,2017-03-30T22:18:14,491.6143171296296,2,True,True,1,https://github.com/jblairkiel/ADAS
jblalanne/intrinsic_trx_terminator_identifier,30,2020-03-23T02:18:26,2022-03-29T04:35:00,736.094837962963,2,True,True,3,https://github.com/jblalanne/intrinsic_trx_terminator_identifier
jborek51/Model_Rocket_Simulation,30,2020-06-04T18:03:13,2022-02-08T21:10:08,614.1298032407408,4,True,True,1,https://github.com/jborek51/Model_Rocket_Simulation
jborek51/TVC_Project,14,2019-10-04T17:19:00,2020-02-12T20:57:14,131.15155092592593,2,True,True,1,https://github.com/jborek51/TVC_Project
jborggaard/KroneckerTools,23,2022-03-08T14:27:43,2023-07-26T19:17:39,505.2013425925926,3,True,True,1,https://github.com/jborggaard/KroneckerTools
jborggaard/NLbalancing,25,2021-07-19T13:15:50,2023-03-09T14:20:44,598.0450694444445,3,True,True,6,https://github.com/jborggaard/NLbalancing
jborggaard/QQR,30,2021-03-28T18:10:06,2023-12-10T23:51:12,987.236875,4,True,True,7,https://github.com/jborggaard/QQR
jboulanger/deconvolution-practicals,17,2018-12-14T18:11:21,2024-01-23T11:26:28,1865.7188310185184,2,True,True,1,https://github.com/jboulanger/deconvolution-practicals
jboulanger/neurotracker,24,2017-04-26T08:53:18,2018-08-17T15:57:56,478.2948842592593,2,True,True,1,https://github.com/jboulanger/neurotracker
jbprothero/DIVAS2021,30,2021-08-24T02:47:56,2023-08-14T18:41:25,720.6621412037038,2,True,True,1,https://github.com/jbprothero/DIVAS2021
jc2071/IIA_project,30,2020-05-28T12:45:22,2020-06-03T12:11:39,5.9765856481481485,2,True,True,1,https://github.com/jc2071/IIA_project
jc427648/SNN-GrapheneSynapses,30,2021-07-06T23:13:17,2022-07-18T06:01:22,376.2833912037037,2,True,True,1,https://github.com/jc427648/SNN-GrapheneSynapses
jcallaham/robust-flow-reconstruction,6,2018-10-05T20:52:42,2018-10-23T00:55:20,17.16849537037037,2,True,True,9,https://github.com/jcallaham/robust-flow-reconstruction
jcasell/AAE450T1,30,2022-04-03T22:11:10,2022-04-25T20:58:31,21.949548611111112,6,True,True,1,https://github.com/jcasell/AAE450T1
jcbmiller94/Neuroimaging,30,2016-11-02T17:45:08,2017-03-17T22:45:45,135.20876157407406,2,True,True,2,https://github.com/jcbmiller94/Neuroimaging
jcbyts/MarmoV5,30,2021-04-28T17:04:17,2023-10-05T23:05:52,890.251099537037,3,True,True,2,https://github.com/jcbyts/MarmoV5
jcbyts/pdstools,30,2015-10-10T19:11:09,2018-08-15T19:58:10,1040.032650462963,2,True,True,3,https://github.com/jcbyts/pdstools
jcdevaney/msp2017,16,2017-01-10T18:45:59,2017-04-07T02:51:57,86.33747685185185,2,True,True,3,https://github.com/jcdevaney/msp2017
jcontrolresearch/BackDrivingAsssit_Car_Trailer,30,2020-06-16T05:17:31,2020-08-04T00:07:19,48.78458333333333,6,True,True,1,https://github.com/jcontrolresearch/BackDrivingAsssit_Car_Trailer
jcperrin/ME140Proj2,27,2018-04-12T03:38:11,2018-04-18T00:24:17,5.865347222222222,2,True,True,3,https://github.com/jcperrin/ME140Proj2
jcrvz/hhmh,10,2019-05-27T23:27:27,2019-06-11T22:20:01,14.953171296296295,2,True,True,2,https://github.com/jcrvz/hhmh
jcyang34/Project_KMN,6,2018-02-05T11:13:21,2018-08-23T16:31:53,199.2212037037037,2,True,True,1,https://github.com/jcyang34/Project_KMN
jczaja02/MEEN432Sp2024_Group,28,2024-01-27T02:08:11,2024-02-12T00:29:37,15.931550925925926,5,True,True,2,https://github.com/jczaja02/MEEN432Sp2024_Group
jczaja02/MEEN432Sp2024_jczaja02,30,2024-01-29T01:24:39,2024-02-16T16:43:30,18.638090277777778,5,True,True,1,https://github.com/jczaja02/MEEN432Sp2024_jczaja02
jd-anderson/Federated-ID,12,2022-11-21T16:15:41,2023-11-30T02:15:55,373.4168287037037,3,True,True,3,https://github.com/jd-anderson/Federated-ID
jd-anderson/LQR_SVRPG,12,2023-09-15T21:20:32,2023-09-21T22:21:30,6.0423379629629625,2,True,True,1,https://github.com/jd-anderson/LQR_SVRPG
jd-anderson/cluster-sysID,13,2023-03-27T20:50:34,2023-11-30T02:12:09,247.22332175925925,2,True,True,1,https://github.com/jd-anderson/cluster-sysID
jd-you/NMPC_casadi,13,2018-12-25T22:11:11,2019-01-06T23:53:17,12.070902777777778,2,True,True,7,https://github.com/jd-you/NMPC_casadi
jdberkson/ngVLAFringeProjection,30,2021-01-14T22:19:51,2021-03-25T05:04:17,69.28085648148148,2,True,True,2,https://github.com/jdberkson/ngVLAFringeProjection
jdekarske/Quadcopter,7,2017-09-01T19:58:52,2018-10-09T03:25:48,402.3103703703704,2,True,True,2,https://github.com/jdekarske/Quadcopter
jdelpiano/irfCellSegmentation,6,2015-06-24T07:12:28,2018-04-09T15:14:25,1020.3346875,2,True,True,4,https://github.com/jdelpiano/irfCellSegmentation
jdiedrichsen/conversa,30,2017-08-31T12:06:52,2017-11-10T21:16:09,71.38144675925926,2,True,True,3,https://github.com/jdiedrichsen/conversa
jdiedrichsen/dataframe,30,2019-01-31T01:30:31,2022-04-25T19:20:09,1180.7428009259258,5,True,True,13,https://github.com/jdiedrichsen/dataframe
jdiedrichsen/pcm_toolbox,30,2020-05-05T01:54:49,2023-04-26T01:59:24,1086.0031828703704,2,True,True,30,https://github.com/jdiedrichsen/pcm_toolbox
jdiedrichsen/suit,30,2019-07-11T18:59:11,2024-01-13T15:28:06,1646.8534143518518,4,True,True,18,https://github.com/jdiedrichsen/suit
jdilanzo/tshock,25,2022-10-12T23:21:54,2022-11-29T00:30:59,47.04797453703704,2,True,True,1,https://github.com/jdilanzo/tshock
jdmgroup/SNOBFit_for_chemical_optimisations,30,2017-07-24T09:53:20,2017-12-04T23:40:09,133.57417824074074,3,True,True,5,https://github.com/jdmgroup/SNOBFit_for_chemical_optimisations
jdmoorman/reddit-network-analysis,30,2017-03-10T04:27:56,2018-02-20T14:52:21,347.4336226851852,3,True,True,1,https://github.com/jdmoorman/reddit-network-analysis
jdoepfert/UCI_image_reconstruction,15,2015-09-13T23:30:54,2017-08-18T20:23:29,704.869849537037,2,True,True,3,https://github.com/jdoepfert/UCI_image_reconstruction
jdonley/CoherenceBasedSourceCounter,6,2017-09-01T06:42:52,2017-10-03T11:52:19,32.21489583333334,2,True,True,10,https://github.com/jdonley/CoherenceBasedSourceCounter
jdonley/MSR,30,2017-11-14T14:00:02,2018-03-23T22:29:14,129.35361111111112,2,True,True,12,https://github.com/jdonley/MSR
jdonley/SoundZone_Tools,30,2016-06-16T03:50:14,2022-11-05T20:51:39,2333.7093171296297,4,True,True,97,https://github.com/jdonley/SoundZone_Tools
jdonley/tightfigadv,9,2017-11-09T03:38:03,2017-12-11T06:32:35,32.121203703703706,3,True,True,2,https://github.com/jdonley/tightfigadv
jdshutter/F0AM-Model-Indoor-Air,30,2017-11-29T02:58:58,2017-12-07T08:56:55,8.248576388888889,2,True,True,1,https://github.com/jdshutter/F0AM-Model-Indoor-Air
jdue/fmri_scripts,12,2017-07-19T08:50:58,2017-07-31T09:45:12,12.037662037037038,2,True,True,1,https://github.com/jdue/fmri_scripts
jeanlouisnico/SBuM,30,2021-01-14T11:47:46,2022-03-01T14:06:44,411.0965046296296,4,True,True,2,https://github.com/jeanlouisnico/SBuM
jeasonmaliyekkal/RoboCup_Soccer,30,2023-03-16T14:07:00,2023-04-20T09:56:31,34.82605324074074,5,True,True,4,https://github.com/jeasonmaliyekkal/RoboCup_Soccer
jebej/MatlabWebSocket,26,2015-03-10T18:50:35,2021-01-20T17:29:41,2142.9438194444447,2,True,True,68,https://github.com/jebej/MatlabWebSocket
jed-harwood/MAT167---Project,28,2021-11-23T05:54:01,2021-12-10T22:44:19,17.701597222222222,4,True,True,2,https://github.com/jed-harwood/MAT167---Project
jeffcollins1/SOFC_APU,30,2018-10-12T22:34:09,2021-07-27T14:32:05,1018.6652314814814,2,True,True,4,https://github.com/jeffcollins1/SOFC_APU
jeffgavornik/VEPAnalysisSuite,11,2020-07-15T13:39:22,2022-08-24T19:49:35,770.2570949074075,2,True,True,1,https://github.com/jeffgavornik/VEPAnalysisSuite
jefflai108/ASSERT,30,2019-04-02T17:50:41,2019-10-29T21:52:38,210.1680208333333,2,True,True,57,https://github.com/jefflai108/ASSERT
jeffreyfeng99/SYDE372-Labs,30,2020-03-08T06:21:17,2020-03-27T16:39:25,19.429259259259258,3,True,True,1,https://github.com/jeffreyfeng99/SYDE372-Labs
jefpauwels/arXiv-2103.10748-Supplementary-MATLAB-codes,11,2021-08-16T15:13:35,2021-11-10T13:10:56,85.91482638888888,2,True,True,1,https://github.com/jefpauwels/arXiv-2103.10748-Supplementary-MATLAB-codes
jeheelab/TAFKAP,30,2021-02-18T20:45:49,2024-02-08T20:43:26,1084.9983449074075,2,True,True,12,https://github.com/jeheelab/TAFKAP
jekollmer/PEGS,14,2016-12-07T16:09:05,2023-11-29T10:15:26,2547.754409722222,3,True,True,10,https://github.com/jekollmer/PEGS
jellewilbrink/ElectricParkingLotSimulator,30,2023-01-15T14:48:48,2023-02-12T19:42:23,28.20387731481481,3,True,True,2,https://github.com/jellewilbrink/ElectricParkingLotSimulator
jelrae/comp_vis_assigns,30,2019-09-22T15:04:18,2019-10-02T22:00:37,10.289108796296295,4,True,True,1,https://github.com/jelrae/comp_vis_assigns
jenhungh/3D-Dense-Reconstruction-using-ICP-and-Point-based-Fusion,19,2021-01-07T20:38:25,2021-12-10T23:41:06,337.12686342592593,2,True,True,1,https://github.com/jenhungh/3D-Dense-Reconstruction-using-ICP-and-Point-based-Fusion
jeniljain29392/Video-Processing,30,2015-12-01T08:30:53,2019-04-03T05:38:18,1218.880150462963,3,True,True,1,https://github.com/jeniljain29392/Video-Processing
jennibo/optio,30,2017-04-25T19:53:31,2017-05-11T16:50:47,15.873101851851851,6,True,True,1,https://github.com/jennibo/optio
jennifer-ling/DIP-final-project-Team6,30,2023-05-15T13:59:09,2023-11-28T02:02:47,196.50252314814816,3,True,True,1,https://github.com/jennifer-ling/DIP-final-project-Team6
jenniferColonell/NP_Ultra_downsample,6,2022-04-21T08:02:23,2023-11-07T17:37:43,565.399537037037,2,True,True,1,https://github.com/jenniferColonell/NP_Ultra_downsample
jenniferColonell/Neuropixels_evaluation_tools,27,2019-09-30T18:02:53,2023-05-15T16:03:56,1322.917395833333,2,True,True,3,https://github.com/jenniferColonell/Neuropixels_evaluation_tools
jenniferColonell/SpikeGLX_Datafile_Tools,6,2023-03-23T23:30:22,2024-01-18T20:45:08,300.8852546296296,2,True,True,2,https://github.com/jenniferColonell/SpikeGLX_Datafile_Tools
jenniferclemens/DiabeticRetinopathyDetection,13,2021-09-26T14:43:07,2021-12-30T04:36:48,94.57894675925924,2,True,True,2,https://github.com/jenniferclemens/DiabeticRetinopathyDetection
jennyGuadalupeAH/Cal_diferencial,21,2021-10-01T04:40:38,2021-10-15T02:15:21,13.899108796296296,3,True,True,1,https://github.com/jennyGuadalupeAH/Cal_diferencial
jens-bongartz/Arduino-Octave,17,2020-11-25T11:34:31,2020-12-18T11:07:49,22.98145833333333,2,True,True,3,https://github.com/jens-bongartz/Arduino-Octave
jeremy-penn/Orbital_Mechanics,30,2017-11-16T00:42:51,2018-09-25T00:34:59,312.99453703703705,2,True,True,31,https://github.com/jeremy-penn/Orbital_Mechanics
jeremydwong/singlePendulum,5,2016-01-07T17:06:02,2021-09-17T15:56:20,2079.951597222222,2,True,True,1,https://github.com/jeremydwong/singlePendulum
jeremylevasseur/MECH4003_Design_Project,30,2020-11-10T19:16:18,2020-12-06T23:03:50,26.15800925925926,4,True,True,2,https://github.com/jeremylevasseur/MECH4003_Design_Project
jeremylhour/pensynth,30,2021-03-06T20:35:16,2024-02-06T22:15:11,1067.069386574074,4,True,True,31,https://github.com/jeremylhour/pensynth
jerepino/5-bar-model,30,2021-02-24T15:08:13,2021-04-21T23:42:47,56.357337962962966,2,True,True,3,https://github.com/jerepino/5-bar-model
jeromematthewcelestine/hetagentsaggshocks,13,2016-10-04T15:33:59,2017-10-19T17:04:04,380.0625578703704,2,True,True,11,https://github.com/jeromematthewcelestine/hetagentsaggshocks
jerryliu3/Freezing-of-Gait,30,2017-11-19T21:40:42,2017-12-04T07:20:19,14.402511574074074,2,True,True,3,https://github.com/jerryliu3/Freezing-of-Gait
